motif,motif_len,support_total,support_correct,support_incorrect,support_rate,p_correct_given_motif,p_incorrect_given_motif,baseline_correct_rate,baseline_incorrect_rate,delta_correct_vs_baseline,lift_correct,lift_incorrect,log_odds_ratio,indicator_direction,indicator_strength
simplify instantiate apply_formula,3,17,5,12,0.00633619083115915,0.29411764705882354,0.7058823529411765,0.45956019381289603,0.540439806187104,-0.1654425467540725,0.6399980916940986,1.3061257606490873,-0.6631735610394613,failure,0.1654425467540725
instantiate compute simplify,3,56,35,21,0.02087215803205367,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6777337192356806,success,0.16543980618710397
rewrite simplify simplify,3,24,15,9,0.008945210585165859,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6576118693319017,success,0.16543980618710397
rewrite instantiate instantiate,3,16,10,6,0.005963473723443906,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6456207172854498,success,0.16543980618710397
apply-formula check-constraint apply-formula,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
derive-intermediate derive-intermediate compare,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
compute compute case_split,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
analyze apply_formula derive_intermediate,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
case_split case_split,2,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
derive-intermediate compare conclude,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
derive analyze compute,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
analyze check-constraint case-split,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
apply_formula instantiate derive_intermediate,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
case_split compute compute,3,8,5,3,0.002981736861721953,0.625,0.375,0.45956019381289603,0.540439806187104,0.16543980618710397,1.3599959448499594,0.6938793103448276,0.6160291412289739,success,0.16543980618710397
case-split,1,275,81,194,0.10249720462169214,0.29454545454545455,0.7054545454545454,0.45956019381289603,0.540439806187104,-0.16501473926744148,0.6409289980092899,1.3053341692789968,-0.7834325606988406,failure,0.16501473926744148
check-constraint derive-intermediate apply-formula,3,44,13,31,0.016399552739470743,0.29545454545454547,0.7045454545454546,0.45956019381289603,0.540439806187104,-0.16410564835835056,0.6429071739290717,1.3036520376175549,-0.6962537743071924,failure,0.16410564835835056
simplify apply_formula,2,44,13,31,0.016399552739470743,0.29545454545454547,0.7045454545454546,0.45956019381289603,0.540439806187104,-0.16410564835835056,0.6429071739290717,1.3036520376175549,-0.6962537743071924,failure,0.16410564835835056
analyze apply-formula derive-intermediate,3,54,16,38,0.02012672381662318,0.2962962962962963,0.7037037037037037,0.45956019381289603,0.540439806187104,-0.16326389751659975,0.64473881829924,1.3020945083014048,-0.6987362523233526,failure,0.16326389751659975
compute guess,2,27,8,19,0.01006336190831159,0.2962962962962963,0.7037037037037037,0.45956019381289603,0.540439806187104,-0.16326389751659975,0.64473881829924,1.3020945083014048,-0.6749743805034278,failure,0.16326389751659975
rewrite simplify compute,3,53,33,20,0.01975400670890794,0.6226415094339622,0.37735849056603776,0.45956019381289603,0.540439806187104,0.1630813156210662,1.3548638846807142,0.6982433311646065,0.6664064495155154,success,0.1630813156210662
analyze apply-formula compute,3,103,64,39,0.038389862094670144,0.6213592233009708,0.3786407766990291,0.45956019381289603,0.540439806187104,0.16179902948807479,1.352073638375105,0.7006160026782725,0.6784412135639609,success,0.16179902948807479
apply_formula compute,2,208,62,146,0.07752515840477078,0.2980769230769231,0.7019230769230769,0.45956019381289603,0.540439806187104,-0.16148327073597296,0.6486134506207498,1.2987997347480105,-0.7443240250858333,failure,0.16148327073597296
instantiate simplify compute,3,124,77,47,0.04621692135669027,0.6209677419354839,0.3790322580645161,0.45956019381289603,0.540439806187104,0.16140754812258784,1.3512217774638307,0.7013403781979978,0.6831191394491491,success,0.16140754812258784
apply-formula simplify,2,174,108,66,0.06485277674245248,0.6206896551724138,0.3793103448275862,0.45956019381289603,0.540439806187104,0.16112946135951778,1.3506166624716838,0.7018549346016647,0.6966599075829354,success,0.16112946135951778
simplify simplify analyze,3,10,3,7,0.003727171077152441,0.3,0.7,0.45956019381289603,0.540439806187104,-0.15956019381289605,0.6527980535279805,1.2952413793103448,-0.6024899227750176,failure,0.15956019381289605
compute case-split compute,3,10,3,7,0.003727171077152441,0.3,0.7,0.45956019381289603,0.540439806187104,-0.15956019381289605,0.6527980535279805,1.2952413793103448,-0.6024899227750176,failure,0.15956019381289605
substitute simplify instantiate,3,10,3,7,0.003727171077152441,0.3,0.7,0.45956019381289603,0.540439806187104,-0.15956019381289605,0.6527980535279805,1.2952413793103448,-0.6024899227750176,failure,0.15956019381289605
backtrack instantiate,2,10,3,7,0.003727171077152441,0.3,0.7,0.45956019381289603,0.540439806187104,-0.15956019381289605,0.6527980535279805,1.2952413793103448,-0.6024899227750176,failure,0.15956019381289605
instantiate compute apply_formula,3,10,3,7,0.003727171077152441,0.3,0.7,0.45956019381289603,0.540439806187104,-0.15956019381289605,0.6527980535279805,1.2952413793103448,-0.6024899227750176,failure,0.15956019381289605
compare simplify,2,10,3,7,0.003727171077152441,0.3,0.7,0.45956019381289603,0.540439806187104,-0.15956019381289605,0.6527980535279805,1.2952413793103448,-0.6024899227750176,failure,0.15956019381289605
apply-formula simplify simplify,3,21,13,8,0.007827059262020127,0.6190476190476191,0.38095238095238093,0.45956019381289603,0.540439806187104,0.15948742523472303,1.347043602518055,0.7048932676518883,0.6297406304973528,success,0.15948742523472303
simplify compute derive-intermediate,3,21,13,8,0.007827059262020127,0.6190476190476191,0.38095238095238093,0.45956019381289603,0.540439806187104,0.15948742523472303,1.347043602518055,0.7048932676518883,0.6297406304973528,success,0.15948742523472303
instantiate rewrite apply-formula,3,34,21,13,0.0126723816623183,0.6176470588235294,0.38235294117647056,0.45956019381289603,0.540439806187104,0.1580868650106334,1.343995992557607,0.7074847870182556,0.6355843995491005,success,0.1580868650106334
check_constraint,1,182,55,127,0.06783451360417443,0.3021978021978022,0.6978021978021978,0.45956019381289603,0.540439806187104,-0.15736239161509386,0.6575804568505298,1.291174687381584,-0.7156960445551218,failure,0.15736239161509386
compute apply-formula,2,268,165,103,0.09988818486768543,0.6156716417910447,0.3843283582089552,0.45956019381289603,0.540439806187104,0.1561114479781487,1.3396974979119,0.7111399897066393,0.7013948101356436,success,0.1561114479781487
compute analyze compute,3,65,40,25,0.024226612001490868,0.6153846153846154,0.38461538461538464,0.45956019381289603,0.540439806187104,0.15582442157171938,1.3390729303138063,0.7116710875331566,0.6402559845219551,success,0.15582442157171938
instantiate instantiate analyze,3,26,16,10,0.009690644800596348,0.6153846153846154,0.38461538461538464,0.45956019381289603,0.540439806187104,0.15582442157171938,1.3390729303138063,0.7116710875331566,0.6201758233108955,success,0.15582442157171938
instantiate derive_intermediate compute,3,26,16,10,0.009690644800596348,0.6153846153846154,0.38461538461538464,0.45956019381289603,0.540439806187104,0.15582442157171938,1.3390729303138063,0.7116710875331566,0.6201758233108955,success,0.15582442157171938
apply-formula simplify check-constraint,3,13,8,5,0.004845322400298174,0.6153846153846154,0.38461538461538464,0.45956019381289603,0.540439806187104,0.15582442157171938,1.3390729303138063,0.7116710875331566,0.6004244297460789,success,0.15582442157171938
compute simplify derive_intermediate,3,13,8,5,0.004845322400298174,0.6153846153846154,0.38461538461538464,0.45956019381289603,0.540439806187104,0.15582442157171938,1.3390729303138063,0.7116710875331566,0.6004244297460789,success,0.15582442157171938
define state_relationship state_relationship,3,23,7,16,0.008572493477450614,0.30434782608695654,0.6956521739130435,0.45956019381289603,0.540439806187104,-0.1552123677259395,0.6622588948834586,1.2871964017991004,-0.6318055886413946,failure,0.1552123677259395
rewrite rewrite apply-formula,3,23,7,16,0.008572493477450614,0.30434782608695654,0.6956521739130435,0.45956019381289603,0.540439806187104,-0.1552123677259395,0.6622588948834586,1.2871964017991004,-0.6318055886413946,failure,0.1552123677259395
state_relationship state_relationship,2,23,7,16,0.008572493477450614,0.30434782608695654,0.6956521739130435,0.45956019381289603,0.540439806187104,-0.1552123677259395,0.6622588948834586,1.2871964017991004,-0.6318055886413946,failure,0.1552123677259395
substitute combine_like_terms,2,23,7,16,0.008572493477450614,0.30434782608695654,0.6956521739130435,0.45956019381289603,0.540439806187104,-0.1552123677259395,0.6622588948834586,1.2871964017991004,-0.6318055886413946,failure,0.1552123677259395
apply-formula derive-intermediate simplify,3,36,11,25,0.013417815877748788,0.3055555555555556,0.6944444444444444,0.45956019381289603,0.540439806187104,-0.15400463825734045,0.6648869063710913,1.2849616858237547,-0.6427067297914764,failure,0.15400463825734045
case-split instantiate compute,3,36,11,25,0.013417815877748788,0.3055555555555556,0.6944444444444444,0.45956019381289603,0.540439806187104,-0.15400463825734045,0.6648869063710913,1.2849616858237547,-0.6427067297914764,failure,0.15400463825734045
define apply-formula,2,31,19,12,0.011554230339172567,0.6129032258064516,0.3870967741935484,0.45956019381289603,0.540439806187104,0.1533430319935556,1.333673442691573,0.7162625139043381,0.6139542558108211,success,0.1533430319935556
substitute simplify simplify,3,26,8,18,0.009690644800596348,0.3076923076923077,0.6923076923076923,0.45956019381289603,0.540439806187104,-0.15186788612058832,0.6695364651569031,1.2810079575596818,-0.6216323229672811,failure,0.15186788612058832
compare case-split,2,13,4,9,0.004845322400298174,0.3076923076923077,0.6923076923076923,0.45956019381289603,0.540439806187104,-0.15186788612058832,0.6695364651569031,1.2810079575596818,-0.5881377464080113,failure,0.15186788612058832
rewrite instantiate apply-formula,3,18,11,7,0.006708907938874394,0.6111111111111112,0.3888888888888889,0.45956019381289603,0.540439806187104,0.15155091729821513,1.3297738127421825,0.7195785440613027,0.5936167925809023,success,0.15155091729821513
extract compute conclude,3,18,11,7,0.006708907938874394,0.6111111111111112,0.3888888888888889,0.45956019381289603,0.540439806187104,0.15155091729821513,1.3297738127421825,0.7195785440613027,0.5936167925809023,success,0.15155091729821513
simplify rewrite rewrite,3,18,11,7,0.006708907938874394,0.6111111111111112,0.3888888888888889,0.45956019381289603,0.540439806187104,0.15155091729821513,1.3297738127421825,0.7195785440613027,0.5936167925809023,success,0.15155091729821513
apply-formula check-constraint,2,100,61,39,0.03727171077152441,0.61,0.39,0.45956019381289603,0.540439806187104,0.15043980618710395,1.3273560421735604,0.7216344827586207,0.6282512502785056,success,0.15043980618710395
instantiate apply-formula rewrite,3,23,14,9,0.008572493477450614,0.6086956521739131,0.391304347826087,0.45956019381289603,0.540439806187104,0.14913545836101705,1.3245177897669171,0.7240479760119941,0.5901001502425156,success,0.14913545836101705
compute simplify derive-intermediate,3,23,14,9,0.008572493477450614,0.6086956521739131,0.391304347826087,0.45956019381289603,0.540439806187104,0.14913545836101705,1.3245177897669171,0.7240479760119941,0.5901001502425156,success,0.14913545836101705
apply-formula check-constraint simplify,3,23,14,9,0.008572493477450614,0.6086956521739131,0.391304347826087,0.45956019381289603,0.540439806187104,0.14913545836101705,1.3245177897669171,0.7240479760119941,0.5901001502425156,success,0.14913545836101705
rewrite simplify check-constraint,3,23,14,9,0.008572493477450614,0.6086956521739131,0.391304347826087,0.45956019381289603,0.540439806187104,0.14913545836101705,1.3245177897669171,0.7240479760119941,0.5901001502425156,success,0.14913545836101705
derive-intermediate apply-formula derive-intermediate,3,48,15,33,0.017890421170331718,0.3125,0.6875,0.45956019381289603,0.540439806187104,-0.14706019381289603,0.6799979724249797,1.2721120689655172,-0.6194312523691736,failure,0.14706019381289603
apply-formula apply-formula derive-intermediate,3,32,10,22,0.011926947446887812,0.3125,0.6875,0.45956019381289603,0.540439806187104,-0.14706019381289603,0.6799979724249797,1.2721120689655172,-0.6072307132587954,failure,0.14706019381289603
instantiate sum,2,16,5,11,0.005963473723443906,0.3125,0.6875,0.45956019381289603,0.540439806187104,-0.14706019381289603,0.6799979724249797,1.2721120689655172,-0.5790970250397822,failure,0.14706019381289603
state_relationship solve_for solve_for,3,16,5,11,0.005963473723443906,0.3125,0.6875,0.45956019381289603,0.540439806187104,-0.14706019381289603,0.6799979724249797,1.2721120689655172,-0.5790970250397822,failure,0.14706019381289603
apply-formula apply-formula rewrite,3,16,5,11,0.005963473723443906,0.3125,0.6875,0.45956019381289603,0.540439806187104,-0.14706019381289603,0.6799979724249797,1.2721120689655172,-0.5790970250397822,failure,0.14706019381289603
solve_for substitute combine_like_terms,3,16,5,11,0.005963473723443906,0.3125,0.6875,0.45956019381289603,0.540439806187104,-0.14706019381289603,0.6799979724249797,1.2721120689655172,-0.5790970250397822,failure,0.14706019381289603
instantiate compute derive-intermediate,3,61,37,24,0.022735743570629893,0.6065573770491803,0.39344262295081966,0.45956019381289603,0.540439806187104,0.1469971832362843,1.319864916969141,0.7280045223289995,0.6014910787308105,success,0.1469971832362843
apply-formula derive-intermediate,2,198,62,136,0.07379798732761834,0.31313131313131315,0.6868686868686869,0.45956019381289603,0.540439806187104,-0.14642888068158288,0.681371705702606,1.2709439219784047,-0.6659866716605731,failure,0.14642888068158288
check-constraint check-constraint,2,38,23,15,0.014163250093179277,0.6052631578947368,0.39473684210526316,0.45956019381289603,0.540439806187104,0.1457029640818408,1.3170487044862764,0.730399274047187,0.5866401204079178,success,0.1457029640818408
derive_intermediate compute,2,119,72,47,0.04435333581811405,0.6050420168067226,0.3949579831932773,0.45956019381289603,0.540439806187104,0.14548182299382661,1.316567502913574,0.7308084613155607,0.612113694411507,success,0.14548182299382661
apply-formula simplify compute,3,43,26,17,0.0160268356317555,0.6046511627906976,0.3953488372093023,0.45956019381289603,0.540439806187104,0.1450909689778016,1.3157170071106583,0.7315316760224538,0.5865107518594049,success,0.1450909689778016
simplify conclude,2,134,81,53,0.049944092433842714,0.6044776119402985,0.39552238805970147,0.45956019381289603,0.540439806187104,0.14491741812740244,1.3153393615862292,0.7318528049408132,0.6136727965033069,success,0.14491741812740244
simplify substitute,2,38,12,26,0.014163250093179277,0.3157894736842105,0.6842105263157895,0.45956019381289603,0.540439806187104,-0.14377072012868553,0.6871558458189269,1.2660254083484574,-0.5976748254437532,failure,0.14377072012868553
apply-formula derive-intermediate apply-formula,3,38,12,26,0.014163250093179277,0.3157894736842105,0.6842105263157895,0.45956019381289603,0.540439806187104,-0.14377072012868553,0.6871558458189269,1.2660254083484574,-0.5976748254437532,failure,0.14377072012868553
apply-formula instantiate derive-intermediate,3,19,6,13,0.007081625046589639,0.3157894736842105,0.6842105263157895,0.45956019381289603,0.540439806187104,-0.14377072012868553,0.6871558458189269,1.2660254083484574,-0.5729615955399626,failure,0.14377072012868553
solve_for substitute,2,19,6,13,0.007081625046589639,0.3157894736842105,0.6842105263157895,0.45956019381289603,0.540439806187104,-0.14377072012868553,0.6871558458189269,1.2660254083484574,-0.5729615955399626,failure,0.14377072012868553
analyze instantiate apply-formula,3,155,49,106,0.05777115169586284,0.3161290322580645,0.6838709677419355,0.45956019381289603,0.540439806187104,-0.14343116155483154,0.6878947230724956,1.265397107897664,-0.6394708634647561,failure,0.14343116155483154
rewrite analyze,2,78,47,31,0.029071934401789044,0.6025641025641025,0.3974358974358974,0.45956019381289603,0.540439806187104,0.1430039087512065,1.311175577598935,0.7353934571175951,0.5900390652462157,success,0.1430039087512065
compute derive_intermediate,2,103,62,41,0.038389862094670144,0.6019417475728155,0.39805825242718446,0.45956019381289603,0.540439806187104,0.14238155375991945,1.3098213371758831,0.7365450284566455,0.5944231821120202,success,0.14238155375991945
check-constraint instantiate,2,110,35,75,0.04099888184867685,0.3181818181818182,0.6818181818181818,0.45956019381289603,0.540439806187104,-0.14137837563107786,0.6923615719236157,1.2615987460815046,-0.6168534332834188,failure,0.14137837563107786
derive-intermediate apply-formula apply-formula,3,22,7,15,0.008199776369735371,0.3181818181818182,0.6818181818181818,0.45956019381289603,0.540439806187104,-0.14137837563107786,0.6923615719236157,1.2615987460815046,-0.5685883675203615,failure,0.14137837563107786
compute apply-formula derive-intermediate,3,22,7,15,0.008199776369735371,0.3181818181818182,0.6818181818181818,0.45956019381289603,0.540439806187104,-0.14137837563107786,0.6923615719236157,1.2615987460815046,-0.5685883675203615,failure,0.14137837563107786
check-constraint simplify,2,50,30,20,0.018635855385762207,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5700918527360417,success,0.14043980618710394
analyze analyze compute,3,50,30,20,0.018635855385762207,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5700918527360417,success,0.14043980618710394
compute compute instantiate,3,45,27,18,0.016772269847185987,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5681128361120547,success,0.14043980618710394
analyze rewrite compute,3,25,15,10,0.009317927692881103,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5568344482210454,success,0.14043980618710394
instantiate compute rewrite,3,20,12,8,0.007454342154304882,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5519605884964441,success,0.14043980618710394
analyze check-constraint analyze,3,15,9,6,0.005590756615728662,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5447202652189713,success,0.14043980618710394
derive_intermediate compute derive_intermediate,3,15,9,6,0.005590756615728662,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5447202652189713,success,0.14043980618710394
check-constraint simplify simplify,3,15,9,6,0.005590756615728662,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5447202652189713,success,0.14043980618710394
convert conclude,2,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
apply-formula apply-formula check-constraint,3,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
check compute compute,3,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
compute compute check,3,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
analyze rewrite apply_formula,3,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
simplify case_split,2,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
simplify expand,2,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
combine_like_terms simplify,2,10,6,4,0.003727171077152441,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.5318920448728315,success,0.14043980618710394
simplify derive-intermediate rewrite,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
combine_like_terms combine_like_terms simplify,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
analyze check_constraint compute,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
instantiate rewrite derive_intermediate,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
compute analyze conclude,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
compare compare conclude,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
compute analyze rewrite,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
instantiate case-split apply-formula,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
analyze substitute analyze,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
guess check_constraint guess,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
simplify derive_intermediate apply_formula,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
apply-formula check-constraint derive-intermediate,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
isolate compare rewrite,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
instantiate compare conclude,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
derive-intermediate compare rewrite,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
substitute simplify analyze,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
check-constraint derive-intermediate instantiate,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
rewrite square,2,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
divide check-constraint,2,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
simplify expand simplify,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
instantiate combine compute,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
analyze simplify rewrite,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
apply-formula substitute compute,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
apply-formula analyze check-constraint,3,5,3,2,0.0018635855385762206,0.6,0.4,0.45956019381289603,0.540439806187104,0.14043980618710394,1.305596107055961,0.7401379310344828,0.4995801839995074,success,0.14043980618710394
compute compute compare,3,50,16,34,0.018635855385762207,0.32,0.68,0.45956019381289603,0.540439806187104,-0.13956019381289603,0.6963179237631792,1.258234482758621,-0.5862094788169526,failure,0.13956019381289603
instantiate instantiate,2,309,185,124,0.11516958628401043,0.598705501618123,0.40129449838187703,0.45956019381289603,0.540439806187104,0.13914530780522694,1.3027792869760129,0.7425331994197076,0.6339324893785474,success,0.13914530780522694
apply_formula instantiate,2,87,52,35,0.03242638837122624,0.5977011494252874,0.40229885057471265,0.45956019381289603,0.540439806187104,0.13814095561239137,1.300593823120881,0.7443915973047959,0.5719784810411996,success,0.13814095561239137
apply-formula apply-formula apply-formula,3,28,9,19,0.010436079016026835,0.32142857142857145,0.6785714285714286,0.45956019381289603,0.540439806187104,-0.13813162238432458,0.6994264859228363,1.2555911330049263,-0.5629324188172586,failure,0.13813162238432458
instantiate rewrite compute,3,62,37,25,0.023108460678345134,0.5967741935483871,0.4032258064516129,0.45956019381289603,0.540439806187104,0.1372139997354911,1.298576773147058,0.7461067853170189,0.5607844818162835,success,0.1372139997354911
simplify instantiate simplify,3,31,10,21,0.011554230339172567,0.3225806451612903,0.6774193548387096,0.45956019381289603,0.540439806187104,-0.13697954865160572,0.7019333908903016,1.2534593993325918,-0.5610685490904993,failure,0.13697954865160572
analyze analyze apply-formula,3,37,12,25,0.013790532985464033,0.32432432432432434,0.6756756756756757,0.45956019381289603,0.540439806187104,-0.1352358694885717,0.7057276254356546,1.250232991612302,-0.5585067902011933,failure,0.1352358694885717
analyze instantiate compute,3,138,82,56,0.05143496086470369,0.5942028985507246,0.4057971014492754,0.45956019381289603,0.540439806187104,0.13464270473782858,1.2929816519153237,0.750864567716142,0.5700281429950437,success,0.13464270473782858
simplify check-constraint,2,96,57,39,0.035780842340663435,0.59375,0.40625,0.45956019381289603,0.540439806187104,0.13418980618710397,1.2919961476074615,0.7517025862068966,0.5575933154223555,success,0.13418980618710397
compute check-constraint apply-formula,3,27,16,11,0.01006336190831159,0.5925925925925926,0.4074074074074074,0.45956019381289603,0.540439806187104,0.13303239877969653,1.28947763659848,0.7538441890166028,0.5285096006328164,success,0.13303239877969653
analyze compute derive-intermediate,3,27,16,11,0.01006336190831159,0.5925925925925926,0.4074074074074074,0.45956019381289603,0.540439806187104,0.13303239877969653,1.28947763659848,0.7538441890166028,0.5285096006328164,success,0.13303239877969653
compute check_constraint,2,107,35,72,0.03988073052553112,0.32710280373831774,0.6728971962616822,0.45956019381289603,0.540439806187104,-0.1324573900745783,0.7117735786130628,1.2450918466000644,-0.5741286887898466,failure,0.1324573900745783
